1532577298.946685000	0	1412	1
1532577298.946943000	0.000257969	790	1
1532577298.965592000	0.0189068	1412	0
1532577298.966171000	0.019486	103	1
1532577298.966367000	0.0196819	97	1
1532577298.966463000	0.019778	93	0
1532577298.966817000	0.0201318	84	0
1532577298.991488000	0.0448029	100	1
1532577299.009841000	0.0631559	1412	0
1532577299.010145000	0.0634599	1412	0
1532577299.010265000	0.06358	1412	0
1532577299.010397000	0.0637119	100	1
1532577299.010533000	0.063848	1412	0
1532577299.010603000	0.0639179	1412	0
1532577299.010676000	0.0639908	100	1
1532577299.010855000	0.0641699	1412	0
1532577299.010924000	0.064239	1412	0
1532577299.011027000	0.064342	100	1
1532577299.011163000	0.0644779	1412	0
1532577299.011256000	0.0645709	1412	0
1532577299.011267000	0.0645819	1412	0
1532577299.011492000	0.0648069	1412	0
1532577299.011569000	0.0648839	1412	0
1532577299.011698000	0.0650129	100	1
1532577299.011783000	0.0650978	100	1
1532577299.011792000	0.0651069	1412	0
1532577299.011854000	0.0651689	100	1
1532577299.011861000	0.065176	1412	0
1532577299.011925000	0.0652399	100	1
1532577299.012103000	0.065418	1412	0
1532577299.013865000	0.0671799	1412	0
1532577299.014059000	0.067374	100	1
1532577299.014112000	0.0674269	1412	0
1532577299.014819000	0.0681338	1412	0
1532577299.014993000	0.0683079	100	1
1532577299.015087000	0.0684018	1412	0
1532577299.016431000	0.069746	1412	0
1532577299.016571000	0.069886	100	1
1532577299.016771000	0.070086	1412	0
1532577299.017430000	0.070745	1412	0
1532577299.017608000	0.0709229	100	1
1532577299.017964000	0.0712788	1412	0
1532577299.018214000	0.0715289	1412	0
1532577299.018370000	0.0716848	100	1
1532577299.018533000	0.0718479	1412	0
1532577299.018546000	0.071861	109	0
1532577299.018658000	0.0719728	100	1
1532577299.027475000	0.08079	536	1
1532577299.046127000	0.099442	1412	0
1532577299.046262000	0.099577	1412	0
1532577299.046427000	0.0997419	1412	0
1532577299.046536000	0.0998509	1412	0
1532577299.046603000	0.0999179	100	1
1532577299.046690000	0.100005	100	1
1532577299.046728000	0.100043	1412	0
1532577299.046801000	0.100116	1412	0
1532577299.046874000	0.100189	1412	0
1532577299.047046000	0.100361	1412	0
1532577299.047119000	0.100434	1412	0
1532577299.047188000	0.100503	1412	0
1532577299.047218000	0.100533	100	1
1532577299.047278000	0.100593	100	1
1532577299.047358000	0.100673	100	1
1532577299.047375000	0.10069	1412	0
1532577299.047447000	0.100762	1412	0
1532577299.047516000	0.100831	1412	0
1532577299.047631000	0.100946	1412	0
1532577299.047702000	0.101017	1412	0
1532577299.047728000	0.101043	100	1
1532577299.047771000	0.101086	1412	0
1532577299.047826000	0.101141	100	1
1532577299.047842000	0.101157	1412	0
1532577299.047883000	0.101198	100	1
1532577299.048714000	0.102029	1412	0
1532577299.048787000	0.102102	1412	0
1532577299.049023000	0.102338	1412	0
1532577299.049344000	0.102659	1412	0
1532577299.049345000	0.10266	100	1
1532577299.049443000	0.102758	100	1
1532577299.050483000	0.103798	1412	0
1532577299.050596000	0.103911	100	1
1532577299.050665000	0.10398	1412	0
1532577299.050795000	0.10411	1412	0
1532577299.050904000	0.104219	100	1
1532577299.051002000	0.104317	1412	0
1532577299.051316000	0.104631	1412	0
1532577299.051423000	0.104738	100	1
1532577299.051618000	0.104933	1412	0
1532577299.051875000	0.10519	1412	0
1532577299.051957000	0.105272	1412	0
1532577299.051998000	0.105313	100	1
